t_s,muestra,escenario,modo_decision,pose_fuente,mapa_csv,ruta_celdas,waypoints_total,waypoint_indice,distancia_waypoint_m,grid_fila,grid_columna,ps0_frontal_der,ps7_frontal_izq,ps2_lateral_der,ps5_lateral_izq,frontal_crudo,frontal_filtrado,frontal_kalman,kalman_ganancia,kalman_p,encoder_izq_rad,encoder_der_rad,avance_ds_m,velocidad_lineal_m_s,velocidad_angular_rad_s,odom_x_m,odom_y_m,odom_theta_rad,valor_decision,vel_motor_izq_rad_s,vel_motor_der_rad_s,accion
0.704,11,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55094,17,5,68.098,66.564,69.68,65.622,67.331,67.637,67.07,0.16916,3.72154,3.65496,-3.64868,-0.0,-0.0,-4.40996,-0.85084,-1.52246,1.31466,67.07,5.3,-5.3,GIRAR_A_WAYPOINT
0.768,12,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,68.155,73.454,60.339,66.996,70.805,68.593,67.707,0.17049,3.75068,3.9878,-3.98152,0.0,0.0,-4.10049,-0.85028,-1.52032,1.15056,67.707,4.637,-4.637,GIRAR_A_WAYPOINT
0.832,13,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,66.619,68.489,62.182,72.358,67.554,67.734,67.68,0.1714,3.77071,4.28296,-4.27668,0.0,0.0,-3.63629,-0.85028,-1.52032,1.15056,67.68,4.637,-4.637,GIRAR_A_WAYPOINT
0.896,14,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,69.809,69.763,66.024,70.967,69.786,67.798,68.043,0.17202,3.78446,4.57812,-4.57184,0.0,0.0,-3.63629,-0.85028,-1.52032,1.15056,68.043,4.637,-4.637,GIRAR_A_WAYPOINT
0.96,15,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,67.51,65.362,69.295,68.284,66.436,68.382,67.766,0.17245,3.79387,4.87328,-4.867,0.0,0.0,-3.63629,-0.85028,-1.52032,1.15056,67.766,4.637,-4.637,GIRAR_A_WAYPOINT
1.024,16,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,72.056,63.584,67.125,62.728,67.82,68.48,67.775,0.17274,3.80032,5.16844,-5.16216,0.0,0.0,-3.63629,-0.85028,-1.52032,1.15056,67.775,4.637,-4.637,GIRAR_A_WAYPOINT
1.088,17,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,61.21,67.347,69.334,69.812,64.278,67.175,67.17,0.17294,3.80473,5.4636,-5.45732,-0.0,-0.0,-3.63629,-0.85028,-1.52032,1.15056,67.17,4.637,-4.637,GIRAR_A_WAYPOINT
1.152,18,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,62.1,67.006,63.979,69.308,64.553,66.575,66.724,0.17308,3.80775,5.75876,-5.7462,6.4e-05,0.00101,-3.5976,-0.85028,-1.52032,1.15056,66.724,4.637,-4.637,GIRAR_A_WAYPOINT
1.216,19,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,67.686,64.656,67.936,66.03,66.171,65.852,66.628,0.17317,3.80981,6.05392,-6.04136,0.0,0.0,-3.63629,-0.85028,-1.52032,1.15056,66.628,4.637,-4.637,GIRAR_A_WAYPOINT
1.28,20,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,63.675,70.418,65.771,69.959,67.046,65.974,66.7,0.17324,3.81122,6.34908,-6.33652,0.0,0.0,-3.63629,-0.85028,-1.52032,1.15056,66.7,4.637,-4.637,GIRAR_A_WAYPOINT
1.344,21,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,67.986,65.157,62.879,57.993,66.572,65.724,66.672,0.17328,3.81218,6.63796,-6.63168,-6.4e-05,-0.00101,-3.5976,-0.85028,-1.52039,0.94842,66.672,3.817,-3.817,GIRAR_A_WAYPOINT
1.408,22,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,67.522,68.806,68.002,66.481,68.164,66.501,66.937,0.17331,3.81284,6.88288,-6.87032,6.4e-05,0.00101,-2.97866,-0.85028,-1.52039,0.94841,66.937,3.817,-3.817,GIRAR_A_WAYPOINT
1.472,23,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,63.595,71.372,62.485,70.073,67.483,67.087,67.025,0.17333,3.81329,7.12152,-7.11524,-6.4e-05,-0.00101,-2.97866,-0.85028,-1.52039,0.94841,67.025,3.817,-3.817,GIRAR_A_WAYPOINT
1.536,24,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,70.303,59.78,72.245,63.788,65.041,66.861,66.681,0.17335,3.8136,7.36644,-7.36016,0.0,0.0,-3.01734,-0.85028,-1.52039,0.94841,66.681,3.817,-3.817,GIRAR_A_WAYPOINT
1.6,25,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,61.14,67.007,66.468,64.542,64.073,66.267,66.229,0.17335,3.81381,7.61136,-7.60508,0.0,0.0,-3.01734,-0.85028,-1.52039,0.94841,66.229,3.817,-3.817,GIRAR_A_WAYPOINT
1.664,26,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,61.605,71.001,70.115,69.849,66.303,66.213,66.242,0.17336,3.81395,7.85,-7.84372,-0.0,-0.0,-2.93998,-0.85028,-1.52039,0.94841,66.242,3.817,-3.817,GIRAR_A_WAYPOINT
1.728,27,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,71.002,64.194,69.049,68.786,67.598,66.1,66.477,0.17337,3.81405,8.09492,-8.08864,0.0,0.0,-3.01734,-0.85028,-1.52039,0.94841,66.477,3.817,-3.817,GIRAR_A_WAYPOINT
1.792,28,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,66.049,61.029,64.085,64.002,63.539,65.311,65.968,0.17337,3.81412,8.33984,-8.33356,0.0,0.0,-3.01734,-0.85028,-1.52039,0.94841,65.968,3.817,-3.817,GIRAR_A_WAYPOINT
1.856,29,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,68.194,77.661,64.706,69.33,72.928,66.888,67.181,0.17337,3.81416,8.58476,-8.5722,6.4e-05,0.00101,-2.97866,-0.85028,-1.52039,0.94841,67.181,3.817,-3.817,GIRAR_A_WAYPOINT
1.92,30,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55033,17,5,67.39,71.83,68.031,75.06,69.61,67.995,67.595,0.17337,3.81419,8.8234,-8.81712,-6.4e-05,-0.00101,-2.97866,-0.85024,-1.52039,0.94465,67.595,3.801,-3.801,GIRAR_A_WAYPOINT
1.984,31,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55033,17,5,70.059,67.687,68.106,65.849,68.873,68.51,67.823,0.17337,3.81422,9.06832,-9.05576,6.4e-05,0.00101,-2.97866,-0.85024,-1.52036,0.77659,67.823,3.119,-3.119,GIRAR_A_WAYPOINT
2.048,32,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55033,17,5,68.266,71.62,64.98,60.444,69.943,68.978,68.184,0.17337,3.81423,9.263,-9.25672,-6.4e-05,-0.00101,-2.43709,-0.85024,-1.52036,0.77658,68.184,3.119,-3.119,GIRAR_A_WAYPOINT
2.112,33,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55033,17,5,61.083,62.704,68.835,70.533,61.894,68.649,67.094,0.17337,3.81424,9.46396,-9.45768,0.0,0.0,-2.47577,-0.85024,-1.52036,0.77658,67.094,3.119,-3.119,GIRAR_A_WAYPOINT
2.176,34,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55033,17,5,67.843,70.896,66.535,65.147,69.37,67.938,67.495,0.17337,3.81425,9.66492,-9.65236,6.4e-05,0.00101,-2.43709,-0.85024,-1.52036,0.77658,67.495,3.119,-3.119,GIRAR_A_WAYPOINT
2.24,35,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55033,17,5,66.705,68.107,68.457,63.887,67.406,67.497,67.473,0.17338,3.81425,9.8596,-9.85332,-6.4e-05,-0.00101,-2.43709,-0.85024,-1.52036,0.77658,67.473,3.119,-3.119,GIRAR_A_WAYPOINT
2.304,36,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55033,17,5,63.93,72.795,65.589,57.557,68.363,67.395,67.627,0.17338,3.81425,10.06056,-10.05428,0.0,0.0,-2.47577,-0.85024,-1.52036,0.77658,67.627,3.119,-3.119,GIRAR_A_WAYPOINT
2.368,37,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55033,17,5,68.884,62.977,59.918,61.936,65.93,66.592,67.339,0.17338,3.81426,10.26152,-10.24896,6.4e-05,0.00101,-2.43709,-0.85024,-1.52036,0.77657,67.339,3.119,-3.119,GIRAR_A_WAYPOINT
2.432,38,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55033,17,5,64.865,68.418,73.338,62.838,66.641,67.542,67.212,0.17338,3.81426,10.4562,-10.44992,-6.4e-05,-0.00101,-2.43709,-0.85024,-1.52036,0.77657,67.212,3.119,-3.119,GIRAR_A_WAYPOINT
2.496,39,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55033,17,5,69.434,67.714,62.059,75.589,68.574,67.383,67.448,0.17338,3.81426,10.65716,-10.65088,-0.0,-0.0,-2.47577,-0.85025,-1.52036,0.73786,67.448,2.962,-2.962,GIRAR_A_WAYPOINT
2.56,40,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55033,17,5,67.131,67.768,64.698,62.995,67.45,67.392,67.448,0.17338,3.81426,10.84556,-10.83928,0.0,0.0,-2.32103,-0.85025,-1.52036,0.60515,67.448,2.424,-2.424,GIRAR_A_WAYPOINT
2.624,41,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55034,17,5,60.622,61.118,59.569,76.039,60.87,65.893,66.314,0.17338,3.81426,11.00256,-10.99,6.4e-05,0.00101,-1.89551,-0.85026,-1.52036,0.4945,66.314,1.975,-1.975,GIRAR_A_WAYPOINT
2.688,42,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,64.772,66.512,69.661,64.483,65.642,65.835,66.198,0.17338,3.81426,11.12816,-11.1156,-0.0,-0.0,-1.54736,-0.85028,-1.52036,0.41396,66.198,1.648,-1.648,GIRAR_A_WAYPOINT
2.752,43,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,70.291,68.58,69.933,69.736,69.435,66.394,66.753,0.17338,3.81426,11.22864,-11.22236,-6.4e-05,-0.00101,-1.27657,-0.85028,-1.52036,0.41395,66.753,1.648,-1.648,GIRAR_A_WAYPOINT
2.816,44,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,65.151,70.821,66.789,69.94,67.986,66.276,66.966,0.17338,3.81426,11.3354,-11.32912,0.0,0.0,-1.31525,-0.85028,-1.52036,0.41395,66.966,1.648,-1.648,GIRAR_A_WAYPOINT
2.88,45,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,68.345,67.052,58.754,56.09,67.699,66.326,67.093,0.17338,3.81426,11.44216,-11.43588,0.0,0.0,-1.31525,-0.85028,-1.52036,0.41394,67.093,1.648,-1.648,GIRAR_A_WAYPOINT
2.944,46,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,68.634,66.734,67.799,66.708,67.684,67.689,67.196,0.17338,3.81426,11.54892,-11.54264,0.0,0.0,-1.31525,-0.85028,-1.52036,0.41394,67.196,1.648,-1.648,GIRAR_A_WAYPOINT
3.008,47,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,65.137,64.694,67.189,66.591,64.915,67.544,66.807,0.17338,3.81426,11.65568,-11.64312,6.4e-05,0.00101,-1.27657,-0.85028,-1.52036,0.38473,66.807,1.529,-1.529,GIRAR_A_WAYPOINT
3.072,48,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.55036,17,5,62.49,66.947,69.412,63.9,64.718,66.6,66.438,0.17338,3.81426,11.74988,-11.7436,-6.4e-05,-0.00101,-1.1992,-0.85028,-1.52036,0.31701,66.438,3.449,0.941,SEGUIR_RUTA
3.136,49,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.54943,17,5,65.994,70.223,64.689,68.81,68.109,66.625,67.015,0.17338,3.81426,11.96968,-11.6808,0.002897,0.04526,-0.9671,-0.84936,-1.52006,0.3269,67.015,3.49,0.9,SEGUIR_RUTA
3.2,50,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.54857,17,5,67.61,66.006,76.029,64.033,66.808,66.447,67.267,0.17338,3.81426,12.19576,-11.62428,0.002897,0.04526,-1.04447,-0.8485,-1.51976,0.33692,67.267,3.531,0.859,SEGUIR_RUTA
3.264,51,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.54776,17,5,71.374,65.079,64.842,69.04,68.226,66.555,67.714,0.17338,3.81426,12.41556,-11.56776,0.002832,0.04425,-1.00578,-0.84769,-1.51948,0.3463,67.714,3.57,0.821,SEGUIR_RUTA
3.328,52,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.54677,17,5,61.154,63.082,67.078,71.641,62.118,65.996,67.031,0.17338,3.81426,12.64792,-11.51752,0.002897,0.04526,-1.12183,-0.84669,-1.51912,0.34686,67.031,3.572,0.818,SEGUIR_RUTA
3.392,53,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.54415,17,5,70.206,67.109,61.745,70.656,68.658,66.784,67.594,0.17338,3.81426,12.874,-11.46728,0.002832,0.04425,-1.08315,-0.84409,-1.51816,0.28511,67.594,3.323,1.067,SEGUIR_RUTA
3.456,54,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.54146,17,5,69.137,71.515,67.889,68.118,70.326,67.227,68.355,0.17338,3.81426,13.08752,-11.3982,0.002897,0.04526,-0.88973,-0.8414,-1.51737,0.23351,68.355,3.115,1.275,SEGUIR_RUTA
3.52,55,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.5387,17,5,60.905,67.036,64.31,63.224,63.97,66.66,67.876,0.17338,3.81426,13.2822,-11.31656,0.002832,0.04425,-0.69631,-0.83864,-1.51674,0.19167,67.876,2.946,1.444,SEGUIR_RUTA
3.584,56,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.53656,17,5,72.453,62.885,69.885,67.113,67.669,66.548,68.127,0.17338,3.81426,13.4706,-11.22236,0.002897,0.04526,-0.58026,-0.83651,-1.51636,0.17821,68.127,2.892,1.498,SEGUIR_RUTA
3.648,57,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.53493,17,5,68.736,65.573,63.955,66.324,67.154,67.555,68.239,0.17338,3.81426,13.65272,-11.12816,0.002832,0.04425,-0.54157,-0.83488,-1.5161,0.1876,68.239,2.931,1.46,SEGUIR_RUTA
3.712,58,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.53336,17,5,60.291,66.631,66.925,66.318,63.461,66.516,67.698,0.17338,3.81426,13.84112,-11.03396,0.002897,0.04526,-0.58026,-0.83331,-1.51582,0.19737,67.698,2.971,1.419,SEGUIR_RUTA
3.776,59,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.53185,17,5,75.428,71.961,62.294,72.419,73.695,67.19,69.019,0.17338,3.81426,14.02952,-10.94604,0.002832,0.04425,-0.61894,-0.8318,-1.51553,0.20743,69.019,3.012,1.378,SEGUIR_RUTA
3.84,60,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.53012,17,5,60.269,71.337,68.205,65.988,65.803,67.556,68.749,0.17338,3.81426,14.2242,-10.85812,0.002897,0.04526,-0.65763,-0.83007,-1.51518,0.20748,68.749,3.013,1.377,SEGUIR_RUTA
3.904,61,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.5277,17,5,61.886,74.617,66.738,67.773,68.252,67.673,68.95,0.17338,3.81426,14.41888,-10.7702,0.002897,0.04526,-0.65763,-0.82765,-1.51468,0.18282,68.95,2.914,1.477,SEGUIR_RUTA
3.968,62,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.52494,17,5,70.766,72.236,66.753,72.271,71.501,68.542,69.673,0.17338,3.81426,14.601,-10.676,0.002832,0.04425,-0.54157,-0.8249,-1.51418,0.1508,69.673,2.784,1.606,SEGUIR_RUTA
4.032,63,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.52215,17,5,60.781,69.71,73.228,62.366,65.245,68.899,69.199,0.17338,3.81426,14.78312,-10.56924,0.002961,0.04627,-0.46421,-0.82212,-1.51377,0.12427,69.199,2.677,1.713,SEGUIR_RUTA
4.096,64,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.51936,17,5,67.38,60.854,67.359,65.393,64.117,66.984,68.599,0.17338,3.81426,14.95268,-10.46248,0.002832,0.04425,-0.38684,-0.81932,-1.51345,0.10241,68.599,2.589,1.801,SEGUIR_RUTA
4.16,65,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.51656,17,5,66.703,69.964,70.145,68.216,68.334,67.49,68.84,0.17338,3.81426,15.11596,-10.34316,0.002897,0.04526,-0.27079,-0.81653,-1.51318,0.0845,68.84,2.517,1.873,SEGUIR_RUTA
4.224,66,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.51376,17,5,67.838,68.18,66.079,69.198,68.009,67.441,68.984,0.17338,3.81426,15.27924,-10.22384,0.002897,0.04526,-0.27079,-0.81372,-1.51297,0.06987,68.984,2.458,1.932,SEGUIR_RUTA
4.288,67,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.51095,17,5,70.508,75.631,71.641,63.602,73.069,67.755,69.973,0.17338,3.81426,15.43624,-10.10452,0.002832,0.04425,-0.2321,-0.81092,-1.51279,0.05797,69.973,2.41,1.981,SEGUIR_RUTA
4.352,68,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.50815,17,5,66.086,66.799,69.948,64.244,66.443,67.994,69.648,0.17338,3.81426,15.58696,-9.97264,0.002897,0.04526,-0.11605,-0.80812,-1.51265,0.04831,69.648,2.371,2.02,SEGUIR_RUTA
4.416,69,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.50534,17,5,66.724,70.027,71.959,67.956,68.375,68.846,69.708,0.17338,3.81426,15.73768,-9.84704,0.002832,0.04425,-0.15474,-0.80531,-1.51253,0.04047,69.708,2.339,2.051,SEGUIR_RUTA
4.48,70,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.50254,17,5,63.346,74.718,62.424,65.789,69.032,68.986,69.878,0.17338,3.81426,15.8884,-9.71516,0.002897,0.04526,-0.11605,-0.80251,-1.51243,0.03411,69.878,2.313,2.077,SEGUIR_RUTA
4.544,71,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.49973,17,6,60.363,69.104,65.434,70.677,64.734,68.331,69.274,0.17338,3.81426,16.03912,-9.58328,0.002897,0.04526,-0.11605,-0.7997,-1.51235,0.02895,69.274,2.293,2.098,SEGUIR_RUTA
4.608,72,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.49693,17,6,68.361,71.53,72.621,70.656,69.945,67.706,69.671,0.17338,3.81426,16.18356,-9.4514,0.002832,0.04425,-0.07737,-0.7969,-1.51228,0.02475,69.671,2.276,2.115,SEGUIR_RUTA
4.672,73,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.49412,17,6,68.726,62.581,71.497,68.474,65.654,67.548,69.262,0.17338,3.81426,16.328,-9.31324,0.002897,0.04526,-0.03868,-0.79409,-1.51222,0.02134,69.262,2.262,2.128,SEGUIR_RUTA
4.736,74,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.49131,17,6,68.561,71.312,65.859,67.155,69.937,67.86,69.666,0.17338,3.81426,16.47244,-9.17508,0.002897,0.04526,-0.03868,-0.79128,-1.51216,0.01855,69.666,2.251,2.14,SEGUIR_RUTA
4.8,75,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.48851,17,6,65.261,68.439,63.227,68.138,66.85,67.424,69.459,0.17338,3.81426,16.61688,-9.0432,0.002832,0.04425,-0.07737,-0.78848,-1.51212,0.01626,69.459,2.241,2.149,SEGUIR_RUTA
4.864,76,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.4857,17,6,64.81,64.711,64.493,69.906,64.76,67.429,68.932,0.17338,3.81426,16.76132,-8.90504,0.002897,0.04526,-0.03868,-0.78567,-1.51208,0.01438,68.932,2.234,2.156,SEGUIR_RUTA
4.928,77,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.48289,17,6,69.039,65.309,63.052,67.516,67.174,66.875,68.914,0.17338,3.81426,16.90576,-8.76688,0.002897,0.04526,-0.03868,-0.78286,-1.51204,0.01283,68.914,2.228,2.163,SEGUIR_RUTA
4.992,78,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.48008,17,6,67.772,66.163,69.209,64.129,66.967,67.138,68.858,0.17338,3.81426,17.04392,-8.62872,0.002832,0.04425,0.0,-0.78005,-1.51201,0.01154,68.858,2.222,2.168,SEGUIR_RUTA
5.056,79,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.47727,17,6,65.482,70.791,64.425,70.921,68.137,66.778,69.02,0.17338,3.81426,17.18836,-8.49056,0.002897,0.04526,-0.03868,-0.77724,-1.51198,0.01046,69.02,2.218,2.172,SEGUIR_RUTA
5.12,80,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.47446,17,6,70.599,65.601,66.889,72.152,68.1,67.028,69.141,0.17338,3.81426,17.32652,-8.3524,0.002832,0.04425,0.0,-0.77444,-1.51195,0.00947,69.141,2.214,2.176,SEGUIR_RUTA
5.184,81,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.47166,17,6,64.23,71.118,67.529,63.302,67.674,67.61,69.174,0.17338,3.81426,17.47096,-8.21424,0.002897,0.04526,-0.03868,-0.77163,-1.51192,0.00866,69.174,2.211,2.18,SEGUIR_RUTA
5.248,82,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.46885,17,6,59.833,69.137,68.66,67.251,64.485,67.073,68.649,0.17338,3.81426,17.60912,-8.0698,0.002897,0.04526,0.03868,-0.76882,-1.5119,0.008,68.649,2.208,2.182,SEGUIR_RUTA
5.312,83,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.46604,17,6,65.776,71.926,71.745,70.096,68.851,67.449,68.971,0.17338,3.81426,17.75356,-7.93164,0.002897,0.04526,-0.03868,-0.76601,-1.51188,0.00744,68.971,2.206,2.184,SEGUIR_RUTA
5.376,84,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.46323,17,6,69.291,70.304,61.106,74.525,69.797,67.781,69.395,0.17338,3.81426,17.89172,-7.79348,0.002832,0.04425,0.0,-0.7632,-1.51186,0.00699,69.395,2.204,2.186,SEGUIR_RUTA
5.44,85,maze_complex,kalman,supervisor,maze_complex_grid.csv,30,3,1,2.46042,17,6,67.935,69.748,63.895,67.272,68.842,67.93,69.587,0.17338,3.81426,18.03616,-7.65532,0.002897,0.04526,-0.03868,-0.76039,-1.51184,0.00661,69.587,2.202,2.188,SEGUIR_RUTA
