t_s,muestra,escenario,modo_decision,pose_fuente,mapa_csv,ruta_celdas,waypoints_total,waypoint_indice,distancia_waypoint_m,grid_fila,grid_columna,ps0_frontal_der,ps7_frontal_izq,ps2_lateral_der,ps5_lateral_izq,frontal_crudo,frontal_filtrado,frontal_kalman,kalman_ganancia,kalman_p,encoder_izq_rad,encoder_der_rad,avance_ds_m,velocidad_lineal_m_s,velocidad_angular_rad_s,odom_x_m,odom_y_m,odom_theta_rad,valor_decision,vel_motor_izq_rad_s,vel_motor_der_rad_s,accion
1.536,24,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,70.303,59.78,72.245,63.788,65.041,66.861,68.915,0.17335,3.8136,4.40228,4.40228,0.003862,0.06035,0.0,-1.26007,0.28421,1.5709,68.915,3.0,3.0,AVANZAR
1.6,25,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,61.14,67.007,66.468,64.542,64.073,66.267,68.472,0.17335,3.81381,4.59696,4.59696,0.003991,0.06236,0.0,-1.26007,0.28805,1.5709,68.472,3.0,3.0,AVANZAR
1.664,26,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,61.605,71.001,70.115,69.849,66.303,66.213,68.479,0.17336,3.81395,4.78536,4.78536,0.003862,0.06035,0.0,-1.26007,0.29189,1.5709,68.479,3.0,3.0,AVANZAR
1.728,27,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,71.002,64.194,69.049,68.786,67.598,66.1,68.722,0.17337,3.81405,4.98004,4.98004,0.003991,0.06236,0.0,-1.26007,0.29573,1.5709,68.722,3.0,3.0,AVANZAR
1.792,28,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,66.049,61.029,64.085,64.002,63.539,65.311,68.207,0.17337,3.81412,5.16844,5.16844,0.003862,0.06035,0.0,-1.26007,0.29957,1.5709,68.207,3.0,3.0,AVANZAR
1.856,29,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,68.194,77.661,64.706,69.33,72.928,66.888,69.408,0.17337,3.81416,5.35684,5.35684,0.003862,0.06035,0.0,-1.26007,0.30341,1.5709,69.408,3.0,3.0,AVANZAR
1.92,30,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,67.39,71.83,68.031,75.06,69.61,67.995,69.839,0.17337,3.81419,5.55152,5.55152,0.003991,0.06236,0.0,-1.26007,0.30725,1.5709,69.839,3.0,3.0,AVANZAR
1.984,31,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,70.059,67.687,68.106,65.849,68.873,68.51,70.055,0.17337,3.81422,5.73992,5.73992,0.003862,0.06035,0.0,-1.26007,0.31109,1.5709,70.055,3.0,3.0,AVANZAR
2.048,32,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,68.266,71.62,64.98,60.444,69.943,68.978,70.431,0.17337,3.81423,5.9346,5.9346,0.003991,0.06236,0.0,-1.26007,0.31493,1.57089,70.431,3.0,3.0,AVANZAR
2.112,33,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,61.083,62.704,68.835,70.533,61.894,68.649,69.334,0.17337,3.81424,6.123,6.123,0.003862,0.06035,0.0,-1.26007,0.31877,1.57089,69.334,3.0,3.0,AVANZAR
2.176,34,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,67.843,70.896,66.535,65.147,69.37,67.938,69.736,0.17337,3.81425,6.31768,6.31768,0.003991,0.06236,0.0,-1.26007,0.32261,1.57089,69.736,3.0,3.0,AVANZAR
2.24,35,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,66.705,68.107,68.457,63.887,67.406,67.497,69.715,0.17338,3.81425,6.50608,6.50608,0.003862,0.06035,0.0,-1.26007,0.32645,1.57089,69.715,3.0,3.0,AVANZAR
2.304,36,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,63.93,72.795,65.589,57.557,68.363,67.395,69.877,0.17338,3.81425,6.70076,6.70076,0.003991,0.06236,0.0,-1.26007,0.33029,1.57089,69.877,3.0,3.0,AVANZAR
2.368,37,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,68.884,62.977,59.918,61.936,65.93,66.592,69.576,0.17338,3.81426,6.88916,6.88916,0.003862,0.06035,0.0,-1.26007,0.33413,1.57089,69.576,3.0,3.0,AVANZAR
2.432,38,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,64.865,68.418,73.338,62.838,66.641,67.542,69.463,0.17338,3.81426,7.08384,7.08384,0.003991,0.06236,0.0,-1.26007,0.33797,1.57089,69.463,3.0,3.0,AVANZAR
2.496,39,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,69.434,67.714,62.059,75.589,68.574,67.383,69.692,0.17338,3.81426,7.27224,7.27224,0.003862,0.06035,0.0,-1.26007,0.34181,1.57089,69.692,3.0,3.0,AVANZAR
2.56,40,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,67.131,67.768,64.698,62.995,67.45,67.392,69.699,0.17338,3.81426,7.46692,7.46692,0.003991,0.06236,0.0,-1.26007,0.34565,1.57089,69.699,3.0,3.0,AVANZAR
2.624,41,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,60.622,61.118,59.569,76.039,60.87,65.893,68.551,0.17338,3.81426,7.65532,7.65532,0.003862,0.06035,0.0,-1.26007,0.34949,1.57089,68.551,3.0,3.0,AVANZAR
2.688,42,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,64.772,66.512,69.661,64.483,65.642,65.835,68.443,0.17338,3.81426,7.85,7.85,0.003991,0.06236,0.0,-1.26007,0.35333,1.57089,68.443,3.0,3.0,AVANZAR
2.752,43,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,70.291,68.58,69.933,69.736,69.435,66.394,68.998,0.17338,3.81426,8.0384,8.0384,0.003862,0.06035,0.0,-1.26007,0.35717,1.57089,68.998,3.0,3.0,AVANZAR
2.816,44,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,65.151,70.821,66.789,69.94,67.986,66.276,69.218,0.17338,3.81426,8.23308,8.23308,0.003991,0.06236,0.0,-1.26007,0.36101,1.57089,69.218,3.0,3.0,AVANZAR
2.88,45,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,68.345,67.052,58.754,56.09,67.699,66.326,69.338,0.17338,3.81426,8.42148,8.42148,0.003862,0.06035,0.0,-1.26007,0.36485,1.57089,69.338,3.0,3.0,AVANZAR
2.944,46,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,68.634,66.734,67.799,66.708,67.684,67.689,69.447,0.17338,3.81426,8.61616,8.61616,0.003991,0.06236,0.0,-1.26007,0.36869,1.57089,69.447,3.0,3.0,AVANZAR
3.008,47,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,65.137,64.694,67.189,66.591,64.915,67.544,69.044,0.17338,3.81426,8.80456,8.80456,0.003862,0.06035,0.0,-1.26007,0.37253,1.57089,69.044,3.0,3.0,AVANZAR
3.072,48,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,62.49,66.947,69.412,63.9,64.718,66.6,68.69,0.17338,3.81426,8.99924,8.99924,0.003991,0.06236,0.0,-1.26007,0.37637,1.57089,68.69,3.0,3.0,AVANZAR
3.136,49,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,65.994,70.223,64.689,68.81,68.109,66.625,68.973,0.17338,3.81426,9.18764,9.18764,0.003862,0.06035,0.0,-1.26007,0.38021,1.57089,68.973,3.0,3.0,AVANZAR
3.2,50,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,67.61,66.006,76.029,64.033,66.808,66.447,68.993,0.17338,3.81426,9.38232,9.38232,0.003991,0.06236,0.0,-1.26007,0.38405,1.57089,68.993,3.0,3.0,AVANZAR
3.264,51,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,71.374,65.079,64.842,69.04,68.226,66.555,69.243,0.17338,3.81426,9.57072,9.57072,0.003862,0.06035,0.0,-1.26008,0.38789,1.57089,69.243,3.0,3.0,AVANZAR
3.328,52,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,61.154,63.082,67.078,71.641,62.118,65.996,68.404,0.17338,3.81426,9.7654,9.7654,0.003991,0.06236,0.0,-1.26008,0.39173,1.57089,68.404,3.0,3.0,AVANZAR
3.392,53,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,70.206,67.109,61.745,70.656,68.658,66.784,68.831,0.17338,3.81426,9.9538,9.9538,0.003862,0.06035,0.0,-1.26008,0.39557,1.57089,68.831,3.0,3.0,AVANZAR
3.456,54,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,8,3,69.137,71.515,67.889,68.118,70.326,67.227,69.473,0.17338,3.81426,10.1422,10.1422,0.003862,0.06035,0.0,-1.26008,0.39941,1.57089,69.473,3.0,3.0,AVANZAR
3.52,55,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,60.905,67.036,64.31,63.224,63.97,66.66,68.915,0.17338,3.81426,10.33688,10.33688,0.003991,0.06236,0.0,-1.26008,0.40325,1.57089,68.915,3.0,3.0,AVANZAR
3.584,56,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,72.453,62.885,69.885,67.113,67.669,66.548,69.082,0.17338,3.81426,10.52528,10.52528,0.003862,0.06035,0.0,-1.26008,0.40709,1.57089,69.082,3.0,3.0,AVANZAR
3.648,57,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,68.736,65.573,63.955,66.324,67.154,67.555,69.144,0.17338,3.81426,10.71996,10.71996,0.003991,0.06236,0.0,-1.26008,0.41093,1.57089,69.144,3.0,3.0,AVANZAR
3.712,58,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,60.291,66.631,66.925,66.318,63.461,66.516,68.542,0.17338,3.81426,10.90836,10.90836,0.003862,0.06035,0.0,-1.26008,0.41477,1.57089,68.542,3.0,3.0,AVANZAR
3.776,59,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,75.428,71.961,62.294,72.419,73.695,67.19,69.831,0.17338,3.81426,11.10304,11.10304,0.003991,0.06236,0.0,-1.26008,0.41861,1.57089,69.831,3.0,3.0,AVANZAR
3.84,60,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,60.269,71.337,68.205,65.988,65.803,67.556,69.516,0.17338,3.81426,11.29144,11.29144,0.003862,0.06035,0.0,-1.26008,0.42245,1.57089,69.516,3.0,3.0,AVANZAR
3.904,61,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,61.886,74.617,66.738,67.773,68.252,67.673,69.692,0.17338,3.81426,11.48612,11.48612,0.003991,0.06236,0.0,-1.26008,0.42629,1.57089,69.692,3.0,3.0,AVANZAR
3.968,62,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,70.766,72.236,66.753,72.271,71.501,68.542,70.389,0.17338,3.81426,11.67452,11.67452,0.003862,0.06035,0.0,-1.26008,0.43013,1.57089,70.389,3.0,3.0,AVANZAR
4.032,63,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,60.781,69.71,73.228,62.366,65.245,68.899,69.893,0.17338,3.81426,11.8692,11.8692,0.003991,0.06236,0.0,-1.26008,0.43397,1.57089,69.893,3.0,3.0,AVANZAR
4.096,64,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,67.38,60.854,67.359,65.393,64.117,66.984,69.275,0.17338,3.81426,12.0576,12.0576,0.003862,0.06035,0.0,-1.26008,0.43781,1.57089,69.275,3.0,3.0,AVANZAR
4.16,65,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,66.703,69.964,70.145,68.216,68.334,67.49,69.508,0.17338,3.81426,12.25228,12.25228,0.003991,0.06236,0.0,-1.26008,0.44165,1.57089,69.508,3.0,3.0,AVANZAR
4.224,66,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,67.838,68.18,66.079,69.198,68.009,67.441,69.631,0.17338,3.81426,12.44068,12.44068,0.003862,0.06035,0.0,-1.26008,0.44549,1.57089,69.631,3.0,3.0,AVANZAR
4.288,67,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,70.508,75.631,71.641,63.602,73.069,67.755,70.623,0.17338,3.81426,12.63536,12.63536,0.003991,0.06236,0.0,-1.26008,0.44933,1.57089,70.623,3.0,3.0,AVANZAR
4.352,68,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,66.086,66.799,69.948,64.244,66.443,67.994,70.281,0.17338,3.81426,12.82376,12.82376,0.003862,0.06035,0.0,-1.26008,0.45317,1.57089,70.281,3.0,3.0,AVANZAR
4.416,69,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,66.724,70.027,71.959,67.956,68.375,68.846,70.347,0.17338,3.81426,13.01844,13.01844,0.003991,0.06236,0.0,-1.26008,0.45701,1.57089,70.347,3.0,3.0,AVANZAR
4.48,70,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,63.346,74.718,62.424,65.789,69.032,68.986,70.502,0.17338,3.81426,13.20684,13.20684,0.003862,0.06035,0.0,-1.26008,0.46085,1.57089,70.502,3.0,3.0,AVANZAR
4.544,71,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,60.363,69.104,65.434,70.677,64.734,68.331,69.898,0.17338,3.81426,13.40152,13.40152,0.003991,0.06236,0.0,-1.26008,0.46469,1.57089,69.898,3.0,3.0,AVANZAR
4.608,72,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,68.361,71.53,72.621,70.656,69.945,67.706,70.289,0.17338,3.81426,13.58992,13.58992,0.003862,0.06035,0.0,-1.26008,0.46853,1.57089,70.289,3.0,3.0,AVANZAR
4.672,73,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,68.726,62.581,71.497,68.474,65.654,67.548,69.881,0.17338,3.81426,13.7846,13.7846,0.003991,0.06236,0.0,-1.26008,0.47237,1.57089,69.881,3.0,3.0,AVANZAR
4.736,74,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,68.561,71.312,65.859,67.155,69.937,67.86,70.274,0.17338,3.81426,13.973,13.973,0.003862,0.06035,0.0,-1.26008,0.47621,1.57089,70.274,3.0,3.0,AVANZAR
4.8,75,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,65.261,68.439,63.227,68.138,66.85,67.424,70.076,0.17338,3.81426,14.16768,14.16768,0.003991,0.06236,0.0,-1.26008,0.48005,1.57089,70.076,3.0,3.0,AVANZAR
4.864,76,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,64.81,64.711,64.493,69.906,64.76,67.429,69.538,0.17338,3.81426,14.35608,14.35608,0.003862,0.06035,0.0,-1.26008,0.48389,1.57089,69.538,3.0,3.0,AVANZAR
4.928,77,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,69.039,65.309,63.052,67.516,67.174,66.875,69.511,0.17338,3.81426,14.54448,14.54448,0.003862,0.06035,0.0,-1.26008,0.48773,1.57089,69.511,3.0,3.0,AVANZAR
4.992,78,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,67.772,66.163,69.209,64.129,66.967,67.138,69.466,0.17338,3.81426,14.73916,14.73916,0.003991,0.06236,0.0,-1.26008,0.49157,1.57089,69.466,3.0,3.0,AVANZAR
5.056,79,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,65.482,70.791,64.425,70.921,68.137,66.778,69.619,0.17338,3.81426,14.92756,14.92756,0.003862,0.06035,0.0,-1.26008,0.49541,1.57089,69.619,3.0,3.0,AVANZAR
5.12,80,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,70.599,65.601,66.889,72.152,68.1,67.028,69.751,0.17338,3.81426,15.12224,15.12224,0.003991,0.06236,0.0,-1.26009,0.49925,1.57089,69.751,3.0,3.0,AVANZAR
5.184,81,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,64.23,71.118,67.529,63.302,67.674,67.61,69.774,0.17338,3.81426,15.31064,15.31064,0.003862,0.06035,0.0,-1.26009,0.50309,1.57089,69.774,3.0,3.0,AVANZAR
5.248,82,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,59.833,69.137,68.66,67.251,64.485,67.073,69.253,0.17338,3.81426,15.50532,15.50532,0.003991,0.06236,0.0,-1.26009,0.50693,1.57089,69.253,3.0,3.0,AVANZAR
5.312,83,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,65.776,71.926,71.745,70.096,68.851,67.449,69.566,0.17338,3.81426,15.69372,15.69372,0.003862,0.06035,0.0,-1.26009,0.51077,1.57089,69.566,3.0,3.0,AVANZAR
5.376,84,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,69.291,70.304,61.106,74.525,69.797,67.781,70.002,0.17338,3.81426,15.8884,15.8884,0.003991,0.06236,0.0,-1.26009,0.51461,1.57089,70.002,3.0,3.0,AVANZAR
5.44,85,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,67.935,69.748,63.895,67.272,68.842,67.93,70.184,0.17338,3.81426,16.0768,16.0768,0.003862,0.06035,0.0,-1.26009,0.51845,1.57089,70.184,3.0,3.0,AVANZAR
5.504,86,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,62.879,70.983,64.45,69.209,66.931,67.781,70.016,0.17338,3.81426,16.27148,16.27148,0.003991,0.06236,0.0,-1.26009,0.52229,1.57089,70.016,3.0,3.0,AVANZAR
5.568,87,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,63.31,66.83,66.382,70.18,65.07,67.898,69.542,0.17338,3.81426,16.45988,16.45988,0.003862,0.06035,0.0,-1.26009,0.52613,1.57089,69.542,3.0,3.0,AVANZAR
5.632,88,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,70.492,69.849,68.673,67.229,70.171,68.162,70.047,0.17338,3.81426,16.65456,16.65456,0.003991,0.06236,0.0,-1.26009,0.52997,1.57089,70.047,3.0,3.0,AVANZAR
5.696,89,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,65.581,68.94,67.229,62.422,67.26,67.655,69.947,0.17338,3.81426,16.84296,16.84296,0.003862,0.06035,0.0,-1.26009,0.53381,1.57089,69.947,3.0,3.0,AVANZAR
5.76,90,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,61.35,70.254,64.66,72.052,65.802,67.047,69.624,0.17338,3.81426,17.03764,17.03764,0.003991,0.06236,0.0,-1.26009,0.53765,1.57089,69.624,3.0,3.0,AVANZAR
5.824,91,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,68.006,75.589,71.446,67.214,71.798,68.02,70.384,0.17338,3.81426,17.22604,17.22604,0.003862,0.06035,0.0,-1.26009,0.54149,1.57089,70.384,3.0,3.0,AVANZAR
5.888,92,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,69.596,68.456,62.039,64.87,69.026,68.811,70.544,0.17338,3.81426,17.42072,17.42072,0.003991,0.06236,0.0,-1.26009,0.54533,1.57089,70.544,3.0,3.0,AVANZAR
5.952,93,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,64.792,68.135,78.15,70.837,66.463,68.07,70.22,0.17338,3.81426,17.60912,17.60912,0.003862,0.06035,0.0,-1.26009,0.54917,1.57089,70.22,3.0,3.0,AVANZAR
6.016,94,maze_complex,kalman,supervisor,maze_complex_grid.csv,0,0,-1,,7,3,63.608,64.986,69.436,68.118,64.297,67.477,69.589,0.17338,3.81426,17.8038,17.8038,0.003991,0.06236,0.0,-1.26009,0.55301,1.57089,69.589,3.0,3.0,AVANZAR
