t_s,muestra,escenario,modo_decision,pose_fuente,mapa_csv,ruta_celdas,waypoints_total,waypoint_indice,distancia_waypoint_m,grid_fila,grid_columna,ps0_frontal_der,ps7_frontal_izq,ps2_lateral_der,ps5_lateral_izq,frontal_crudo,frontal_filtrado,frontal_kalman,kalman_ganancia,kalman_p,encoder_izq_rad,encoder_der_rad,avance_ds_m,velocidad_lineal_m_s,velocidad_angular_rad_s,odom_x_m,odom_y_m,odom_theta_rad,valor_decision,vel_motor_izq_rad_s,vel_motor_der_rad_s,accion
2.624,41,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.81064,5,1,60.622,61.118,59.569,76.039,60.87,65.893,67.949,0.17338,3.81426,5.60804,5.60804,0.002832,0.04425,0.0,-1.7,0.88936,1.5708,67.949,2.195,2.195,SEGUIR_RUTA
2.688,42,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.80783,5,1,64.772,66.512,69.661,64.483,65.642,65.835,67.843,0.17338,3.81426,5.75248,5.75248,0.002961,0.04627,0.0,-1.7,0.89217,1.5708,67.843,2.195,2.195,SEGUIR_RUTA
2.752,43,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.80502,5,1,70.291,68.58,69.933,69.736,69.435,66.394,68.4,0.17338,3.81426,5.89064,5.89064,0.002832,0.04425,0.0,-1.7,0.89498,1.5708,68.4,2.195,2.195,SEGUIR_RUTA
2.816,44,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.80221,5,1,65.151,70.821,66.789,69.94,67.986,66.276,68.609,0.17338,3.81426,6.0288,6.0288,0.002832,0.04425,0.0,-1.7,0.89779,1.5708,68.609,2.195,2.195,SEGUIR_RUTA
2.88,45,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.7994,5,1,68.345,67.052,58.754,56.09,67.699,66.326,68.745,0.17338,3.81426,6.17324,6.17324,0.002961,0.04627,0.0,-1.7,0.9006,1.5708,68.745,2.195,2.195,SEGUIR_RUTA
2.944,46,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.79659,5,1,68.634,66.734,67.799,66.708,67.684,67.689,68.842,0.17338,3.81426,6.3114,6.3114,0.002832,0.04425,0.0,-1.7,0.90341,1.5708,68.842,2.195,2.195,SEGUIR_RUTA
3.008,47,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.79378,5,1,65.137,64.694,67.189,66.591,64.915,67.544,68.442,0.17338,3.81426,6.44956,6.44956,0.002832,0.04425,0.0,-1.7,0.90622,1.5708,68.442,2.195,2.195,SEGUIR_RUTA
3.072,48,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.79097,5,1,62.49,66.947,69.412,63.9,64.718,66.6,68.09,0.17338,3.81426,6.594,6.594,0.002961,0.04627,0.0,-1.7,0.90903,1.5708,68.09,2.195,2.195,SEGUIR_RUTA
3.136,49,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.78816,5,1,65.994,70.223,64.689,68.81,68.109,66.625,68.374,0.17338,3.81426,6.73216,6.73216,0.002832,0.04425,0.0,-1.7,0.91184,1.5708,68.374,2.195,2.195,SEGUIR_RUTA
3.2,50,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.78535,5,1,67.61,66.006,76.029,64.033,66.808,66.447,68.384,0.17338,3.81426,6.87032,6.87032,0.002832,0.04425,0.0,-1.7,0.91465,1.5708,68.384,2.195,2.195,SEGUIR_RUTA
3.264,51,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.78254,5,1,71.374,65.079,64.842,69.04,68.226,66.555,68.65,0.17338,3.81426,7.01476,7.01476,0.002961,0.04627,0.0,-1.7,0.91746,1.5708,68.65,2.195,2.195,SEGUIR_RUTA
3.328,52,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.77973,5,1,61.154,63.082,67.078,71.641,62.118,65.996,67.799,0.17338,3.81426,7.15292,7.15292,0.002832,0.04425,0.0,-1.7,0.92027,1.5708,67.799,2.195,2.195,SEGUIR_RUTA
3.392,53,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.77692,5,1,70.206,67.109,61.745,70.656,68.658,66.784,68.228,0.17338,3.81426,7.29108,7.29108,0.002832,0.04425,0.0,-1.7,0.92308,1.5708,68.228,2.195,2.195,SEGUIR_RUTA
3.456,54,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.77411,5,1,69.137,71.515,67.889,68.118,70.326,67.227,68.886,0.17338,3.81426,7.43552,7.43552,0.002961,0.04627,0.0,-1.7,0.92589,1.5708,68.886,2.195,2.195,SEGUIR_RUTA
3.52,55,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.7713,5,1,60.905,67.036,64.31,63.224,63.97,66.66,68.315,0.17338,3.81426,7.57368,7.57368,0.002832,0.04425,0.0,-1.7,0.9287,1.5708,68.315,2.195,2.195,SEGUIR_RUTA
3.584,56,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.76849,5,1,72.453,62.885,69.885,67.113,67.669,66.548,68.484,0.17338,3.81426,7.71184,7.71184,0.002832,0.04425,0.0,-1.7,0.93151,1.5708,68.484,2.195,2.195,SEGUIR_RUTA
3.648,57,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.76568,5,1,68.736,65.573,63.955,66.324,67.154,67.555,68.547,0.17338,3.81426,7.85628,7.85628,0.002961,0.04627,0.0,-1.7,0.93432,1.5708,68.547,2.195,2.195,SEGUIR_RUTA
3.712,58,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.76287,5,1,60.291,66.631,66.925,66.318,63.461,66.516,67.946,0.17338,3.81426,7.99444,7.99444,0.002832,0.04425,0.0,-1.7,0.93713,1.5708,67.946,2.195,2.195,SEGUIR_RUTA
3.776,59,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.76006,5,1,75.428,71.961,62.294,72.419,73.695,67.19,69.224,0.17338,3.81426,8.1326,8.1326,0.002832,0.04425,0.0,-1.7,0.93994,1.5708,69.224,2.195,2.195,SEGUIR_RUTA
3.84,60,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.75726,5,1,60.269,71.337,68.205,65.988,65.803,67.556,68.924,0.17338,3.81426,8.27704,8.27704,0.002961,0.04627,0.0,-1.7,0.94274,1.5708,68.924,2.195,2.195,SEGUIR_RUTA
3.904,61,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.75445,5,1,61.886,74.617,66.738,67.773,68.252,67.673,69.089,0.17338,3.81426,8.4152,8.4152,0.002832,0.04425,0.0,-1.7,0.94555,1.5708,69.089,2.195,2.195,SEGUIR_RUTA
3.968,62,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.75164,5,1,70.766,72.236,66.753,72.271,71.501,68.542,69.788,0.17338,3.81426,8.55336,8.55336,0.002832,0.04425,0.0,-1.7,0.94836,1.5708,69.788,2.195,2.195,SEGUIR_RUTA
4.032,63,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.74883,5,1,60.781,69.71,73.228,62.366,65.245,68.899,69.294,0.17338,3.81426,8.6978,8.6978,0.002961,0.04627,0.0,-1.7,0.95117,1.5708,69.294,2.195,2.195,SEGUIR_RUTA
4.096,64,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.74602,5,1,67.38,60.854,67.359,65.393,64.117,66.984,68.677,0.17338,3.81426,8.83596,8.83596,0.002832,0.04425,0.0,-1.7,0.95398,1.5708,68.677,2.195,2.195,SEGUIR_RUTA
4.16,65,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.74321,5,1,66.703,69.964,70.145,68.216,68.334,67.49,68.899,0.17338,3.81426,8.97412,8.97412,0.002832,0.04425,0.0,-1.7,0.95679,1.5708,68.899,2.195,2.195,SEGUIR_RUTA
4.224,66,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.7404,5,1,67.838,68.18,66.079,69.198,68.009,67.441,69.038,0.17338,3.81426,9.11856,9.11856,0.002961,0.04627,0.0,-1.7,0.9596,1.5708,69.038,2.195,2.195,SEGUIR_RUTA
4.288,67,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.73759,5,1,70.508,75.631,71.641,63.602,73.069,67.755,70.018,0.17338,3.81426,9.25672,9.25672,0.002832,0.04425,0.0,-1.7,0.96241,1.5708,70.018,2.195,2.195,SEGUIR_RUTA
4.352,68,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.73478,5,1,66.086,66.799,69.948,64.244,66.443,67.994,69.679,0.17338,3.81426,9.39488,9.39488,0.002832,0.04425,0.0,-1.7,0.96522,1.5708,69.679,2.195,2.195,SEGUIR_RUTA
4.416,69,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.73197,5,1,66.724,70.027,71.959,67.956,68.375,68.846,69.747,0.17338,3.81426,9.53932,9.53932,0.002961,0.04627,0.0,-1.7,0.96803,1.5708,69.747,2.195,2.195,SEGUIR_RUTA
4.48,70,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.72916,5,1,63.346,74.718,62.424,65.789,69.032,68.986,69.904,0.17338,3.81426,9.67748,9.67748,0.002832,0.04425,0.0,-1.7,0.97084,1.5708,69.904,2.195,2.195,SEGUIR_RUTA
4.544,71,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.72635,5,1,60.363,69.104,65.434,70.677,64.734,68.331,69.288,0.17338,3.81426,9.81564,9.81564,0.002832,0.04425,0.0,-1.7,0.97365,1.5708,69.288,2.195,2.195,SEGUIR_RUTA
4.608,72,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.72354,5,1,68.361,71.53,72.621,70.656,69.945,67.706,69.696,0.17338,3.81426,9.96008,9.96008,0.002961,0.04627,0.0,-1.7,0.97646,1.5708,69.696,2.195,2.195,SEGUIR_RUTA
4.672,73,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.72073,5,1,68.726,62.581,71.497,68.474,65.654,67.548,69.276,0.17338,3.81426,10.09824,10.09824,0.002832,0.04425,0.0,-1.7,0.97927,1.5708,69.276,2.195,2.195,SEGUIR_RUTA
4.736,74,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.71792,5,1,68.561,71.312,65.859,67.155,69.937,67.86,69.672,0.17338,3.81426,10.2364,10.2364,0.002832,0.04425,0.0,-1.7,0.98208,1.5708,69.672,2.195,2.195,SEGUIR_RUTA
4.8,75,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.71511,5,1,65.261,68.439,63.227,68.138,66.85,67.424,69.476,0.17338,3.81426,10.38084,10.38084,0.002961,0.04627,0.0,-1.7,0.98489,1.5708,69.476,2.195,2.195,SEGUIR_RUTA
4.864,76,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.7123,5,1,64.81,64.711,64.493,69.906,64.76,67.429,68.939,0.17338,3.81426,10.519,10.519,0.002832,0.04425,0.0,-1.7,0.9877,1.5708,68.939,2.195,2.195,SEGUIR_RUTA
4.928,77,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.70949,5,1,69.039,65.309,63.052,67.516,67.174,66.875,68.914,0.17338,3.81426,10.65716,10.65716,0.002832,0.04425,0.0,-1.7,0.99051,1.5708,68.914,2.195,2.195,SEGUIR_RUTA
4.992,78,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.70668,5,1,67.772,66.163,69.209,64.129,66.967,67.138,68.87,0.17338,3.81426,10.8016,10.8016,0.002961,0.04627,0.0,-1.7,0.99332,1.5708,68.87,2.195,2.195,SEGUIR_RUTA
5.056,79,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.70387,5,1,65.482,70.791,64.425,70.921,68.137,66.778,69.024,0.17338,3.81426,10.93976,10.93976,0.002832,0.04425,0.0,-1.7,0.99613,1.5708,69.024,2.195,2.195,SEGUIR_RUTA
5.12,80,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.70106,5,1,70.599,65.601,66.889,72.152,68.1,67.028,69.145,0.17338,3.81426,11.07792,11.07792,0.002832,0.04425,0.0,-1.7,0.99894,1.5708,69.145,2.195,2.195,SEGUIR_RUTA
5.184,81,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.69825,4,1,64.23,71.118,67.529,63.302,67.674,67.61,69.184,0.17338,3.81426,11.22236,11.22236,0.002961,0.04627,0.0,-1.7,1.00175,1.5708,69.184,2.195,2.195,SEGUIR_RUTA
5.248,82,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.69544,4,1,59.833,69.137,68.66,67.251,64.485,67.073,68.65,0.17338,3.81426,11.36052,11.36052,0.002832,0.04425,0.0,-1.7,1.00456,1.5708,68.65,2.195,2.195,SEGUIR_RUTA
5.312,83,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.69263,4,1,65.776,71.926,71.745,70.096,68.851,67.449,68.966,0.17338,3.81426,11.49868,11.49868,0.002832,0.04425,0.0,-1.7,1.00737,1.5708,68.966,2.195,2.195,SEGUIR_RUTA
5.376,84,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.68982,4,1,69.291,70.304,61.106,74.525,69.797,67.781,69.404,0.17338,3.81426,11.64312,11.64312,0.002961,0.04627,0.0,-1.7,1.01018,1.5708,69.404,2.195,2.195,SEGUIR_RUTA
5.44,85,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.68701,4,1,67.935,69.748,63.895,67.272,68.842,67.93,69.587,0.17338,3.81426,11.78128,11.78128,0.002832,0.04425,0.0,-1.7,1.01299,1.5708,69.587,2.195,2.195,SEGUIR_RUTA
5.504,86,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.6842,4,1,62.879,70.983,64.45,69.209,66.931,67.781,69.408,0.17338,3.81426,11.91944,11.91944,0.002832,0.04425,0.0,-1.7,1.0158,1.5708,69.408,2.195,2.195,SEGUIR_RUTA
5.568,87,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.68139,4,1,63.31,66.83,66.382,70.18,65.07,67.898,68.949,0.17338,3.81426,12.06388,12.06388,0.002961,0.04627,0.0,-1.7,1.01861,1.5708,68.949,2.195,2.195,SEGUIR_RUTA
5.632,88,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.67858,4,1,70.492,69.849,68.673,67.229,70.171,68.162,69.442,0.17338,3.81426,12.20204,12.20204,0.002832,0.04425,0.0,-1.7,1.02142,1.5708,69.442,2.195,2.195,SEGUIR_RUTA
5.696,89,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.67577,4,1,65.581,68.94,67.229,62.422,67.26,67.655,69.345,0.17338,3.81426,12.3402,12.3402,0.002832,0.04425,0.0,-1.7,1.02423,1.5708,69.345,2.195,2.195,SEGUIR_RUTA
5.76,90,maze_complex,kalman,supervisor,maze_complex_grid.csv,23,3,1,0.67296,4,1,61.35,70.254,64.66,72.052,65.802,67.047,69.024,0.17338,3.81426,12.48464,12.48464,0.002961,0.04627,0.0,-1.7,1.02704,1.5708,69.024,2.195,2.195,SEGUIR_RUTA
